Packet No.,Hexstream,Split Indexes,Splited Hexstream,True Splited Indexes,True Splited Hexstream,Correctness (Cover or In Field Num. / Inferred Field Num.),Perfection (Accurate Field Num. / Correct Field Num.),Precision,Recall,Accuracy,F1,FPR
63,240306ea000001c3000011a3c0790d05d2423e4413f32841d242456e26aee3e4d242456e16525471d242456e16530195,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a3 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6e 26 ae e3 e4 d2 42 45 6e 16 52 54 71 d24245 6e 16 53 01 95,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a3 c0790d05 d2423e4413f32841 d242456e26aee3e4 d242456e16525471 d242456e16530195,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
64,240306ea000001c3000011a3c0790d05d2423e4413f32841d242456e26aee3e4d242456e16525471d242456e16530195,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a3 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6e 26 ae e3 e4 d2 42 45 6e 16 52 54 71 d24245 6e 16 53 01 95,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a3 c0790d05 d2423e4413f32841 d242456e26aee3e4 d242456e16525471 d242456e16530195,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
65,240306ea000001c3000011a3c0790d05d2423e4413f32841d242456e26aee3e4d242456e16525471d242456e16530195,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a3 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6e 26 ae e3 e4 d2 42 45 6e 16 52 54 71 d24245 6e 16 53 01 95,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a3 c0790d05 d2423e4413f32841 d242456e26aee3e4 d242456e16525471 d242456e16530195,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
66,240306ea000001c3000011a3c0790d05d2423e4413f32841d242456e26aee3e4d242456e16525471d242456e16530195,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a3 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 6e 26 ae e3 e4 d2 42 45 6e 16 52 54 71 d24245 6e 16 53 01 95,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a3 c0790d05 d2423e4413f32841 d242456e26aee3e4 d242456e16525471 d242456e16530195,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
67,e30006ed000000000000003f53544550d24242ae21756b08d242456e16530195d242456e283a391ad24245702731eb3b,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3f 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6e 16 53 01 95 d2 42 45 6e 28 3a 39 1a d24245 70 27 31 eb 3b,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003f 53544550 d24242ae21756b08 d242456e16530195 d242456e283a391a d24245702731eb3b,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
68,e30006ed000000000000003f53544550d24242ae21756b08d242456e16530195d242456e283a391ad24245702731eb3b,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3f 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6e 16 53 01 95 d2 42 45 6e 28 3a 39 1a d24245 70 27 31 eb 3b,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003f 53544550 d24242ae21756b08 d242456e16530195 d242456e283a391a d24245702731eb3b,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
69,e30006ed000000000000003f53544550d24242ae21756b08d242456e16530195d242456e283a391ad24245702731eb3b,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3f 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6e 16 53 01 95 d2 42 45 6e 28 3a 39 1a d24245 70 27 31 eb 3b,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003f 53544550 d24242ae21756b08 d242456e16530195 d242456e283a391a d24245702731eb3b,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
70,e30006ed000000000000003f53544550d24242ae21756b08d242456e16530195d242456e283a391ad24245702731eb3b,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3f 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6e 16 53 01 95 d2 42 45 6e 28 3a 39 1a d24245 70 27 31 eb 3b,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003f 53544550 d24242ae21756b08 d242456e16530195 d242456e283a391a d24245702731eb3b,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
71,e30006ed000000000000003f53544550d24242ae21756b08d242456e16530195d242456e283a391ad24245702731eb3b,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3f 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6e 16 53 01 95 d2 42 45 6e 28 3a 39 1a d24245 70 27 31 eb 3b,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003f 53544550 d24242ae21756b08 d242456e16530195 d242456e283a391a d24245702731eb3b,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
72,e30006ed000000000000003f53544550d24242ae21756b08d242456e16530195d242456e283a391ad24245702731eb3b,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 3f 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 6e 16 53 01 95 d2 42 45 6e 28 3a 39 1a d24245 70 27 31 eb 3b,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 0000003f 53544550 d24242ae21756b08 d242456e16530195 d242456e283a391a d24245702731eb3b,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
73,240306ea000001c3000011a5c0790d05d2423e4413f32841d24245702731eb3bd2424570167b73fad2424570167c3124,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a5 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 70 27 31 eb 3b d2 42 45 70 16 7b 73 fa d24245 70 16 7c 31 24,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a5 c0790d05 d2423e4413f32841 d24245702731eb3b d2424570167b73fa d2424570167c3124,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
74,240306ea000001c3000011a5c0790d05d2423e4413f32841d24245702731eb3bd2424570167b73fad2424570167c3124,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a5 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 70 27 31 eb 3b d2 42 45 70 16 7b 73 fa d24245 70 16 7c 31 24,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a5 c0790d05 d2423e4413f32841 d24245702731eb3b d2424570167b73fa d2424570167c3124,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
75,240306ea000001c3000011a5c0790d05d2423e4413f32841d24245702731eb3bd2424570167b73fad2424570167c3124,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a5 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 70 27 31 eb 3b d2 42 45 70 16 7b 73 fa d24245 70 16 7c 31 24,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a5 c0790d05 d2423e4413f32841 d24245702731eb3b d2424570167b73fa d2424570167c3124,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
76,240306ea000001c3000011a5c0790d05d2423e4413f32841d24245702731eb3bd2424570167b73fad2424570167c3124,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a5 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 70 27 31 eb 3b d2 42 45 70 16 7b 73 fa d24245 70 16 7c 31 24,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a5 c0790d05 d2423e4413f32841 d24245702731eb3b d2424570167b73fa d2424570167c3124,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
77,240306ea000001c3000011a5c0790d05d2423e4413f32841d24245702731eb3bd2424570167b73fad2424570167c3124,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a5 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 70 27 31 eb 3b d2 42 45 70 16 7b 73 fa d24245 70 16 7c 31 24,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a5 c0790d05 d2423e4413f32841 d24245702731eb3b d2424570167b73fa d2424570167c3124,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
78,240306ea000001c3000011a5c0790d05d2423e4413f32841d24245702731eb3bd2424570167b73fad2424570167c3124,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a5 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 70 27 31 eb 3b d2 42 45 70 16 7b 73 fa d24245 70 16 7c 31 24,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a5 c0790d05 d2423e4413f32841 d24245702731eb3b d2424570167b73fa d2424570167c3124,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
79,23050aec000002d5000029e4ac140102d2423d717f655087d24241717e4ba6d6d24241717e7dfc96d24245717e5f1ccd,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",23 05 0a ec 0000 02 d5 0000 29 e4 ac 14 01 02 d242 3d 71 7f 65 50 87 d2 42 41 71 7e 4b a6 d6 d2 42 41 71 7e 7d fc 96 d24245 71 7e 5f 1c cd,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",23 05 0a ec 000002d5 000029e4 ac140102 d2423d717f655087 d24241717e4ba6d6 d24241717e7dfc96 d24245717e5f1ccd,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
80,23050aec000002d5000029e4ac140102d2423d717f655087d24241717e4ba6d6d24241717e7dfc96d24245717e5f1ccd,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",23 05 0a ec 0000 02 d5 0000 29 e4 ac 14 01 02 d242 3d 71 7f 65 50 87 d2 42 41 71 7e 4b a6 d6 d2 42 41 71 7e 7d fc 96 d24245 71 7e 5f 1c cd,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",23 05 0a ec 000002d5 000029e4 ac140102 d2423d717f655087 d24241717e4ba6d6 d24241717e7dfc96 d24245717e5f1ccd,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
81,23050aec000002d5000029e4ac140102d2423d717f655087d24241717e4ba6d6d24241717e7dfc96d24245717e5f1ccd,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",23 05 0a ec 0000 02 d5 0000 29 e4 ac 14 01 02 d242 3d 71 7f 65 50 87 d2 42 41 71 7e 4b a6 d6 d2 42 41 71 7e 7d fc 96 d24245 71 7e 5f 1c cd,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",23 05 0a ec 000002d5 000029e4 ac140102 d2423d717f655087 d24241717e4ba6d6 d24241717e7dfc96 d24245717e5f1ccd,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
82,23050aec000002d5000029e4ac140102d2423d717f655087d24241717e4ba6d6d24241717e7dfc96d24245717e5f1ccd,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",23 05 0a ec 0000 02 d5 0000 29 e4 ac 14 01 02 d242 3d 71 7f 65 50 87 d2 42 41 71 7e 4b a6 d6 d2 42 41 71 7e 7d fc 96 d24245 71 7e 5f 1c cd,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",23 05 0a ec 000002d5 000029e4 ac140102 d2423d717f655087 d24241717e4ba6d6 d24241717e7dfc96 d24245717e5f1ccd,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
83,24040aec00000266000015df0a6400c8d2424216cdd6ac90d24245717e5f1ccdd24245717e852e31d24245717e89b154,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 04 0a ec 0000 02 66 0000 15 df 0a 64 00 c8 d242 42 16 cd d6 ac 90 d2 42 45 71 7e 5f 1c cd d2 42 45 71 7e 85 2e 31 d24245 71 7e 89 b1 54,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 04 0a ec 00000266 000015df 0a6400c8 d2424216cdd6ac90 d24245717e5f1ccd d24245717e852e31 d24245717e89b154,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
84,24040aec00000266000015df0a6400c8d2424216cdd6ac90d24245717e5f1ccdd24245717e852e31d24245717e89b154,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 04 0a ec 0000 02 66 0000 15 df 0a 64 00 c8 d242 42 16 cd d6 ac 90 d2 42 45 71 7e 5f 1c cd d2 42 45 71 7e 85 2e 31 d24245 71 7e 89 b1 54,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 04 0a ec 00000266 000015df 0a6400c8 d2424216cdd6ac90 d24245717e5f1ccd d24245717e852e31 d24245717e89b154,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
85,24040aec00000266000015df0a6400c8d2424216cdd6ac90d24245717e5f1ccdd24245717e852e31d24245717e89b154,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 04 0a ec 0000 02 66 0000 15 df 0a 64 00 c8 d242 42 16 cd d6 ac 90 d2 42 45 71 7e 5f 1c cd d2 42 45 71 7e 85 2e 31 d24245 71 7e 89 b1 54,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 04 0a ec 00000266 000015df 0a6400c8 d2424216cdd6ac90 d24245717e5f1ccd d24245717e852e31 d24245717e89b154,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
86,e30006ed000000000000004153544550d24242ae21756b08d2424570167c3124d2424570295b8430d242457227b6d8f2,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 41 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 70 16 7c 31 24 d2 42 45 70 29 5b 84 30 d24245 72 27 b6 d8 f2,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 00000041 53544550 d24242ae21756b08 d2424570167c3124 d2424570295b8430 d242457227b6d8f2,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
87,e30006ed000000000000004153544550d24242ae21756b08d2424570167c3124d2424570295b8430d242457227b6d8f2,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 41 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 70 16 7c 31 24 d2 42 45 70 29 5b 84 30 d24245 72 27 b6 d8 f2,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 00000041 53544550 d24242ae21756b08 d2424570167c3124 d2424570295b8430 d242457227b6d8f2,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
88,e30006ed000000000000004153544550d24242ae21756b08d2424570167c3124d2424570295b8430d242457227b6d8f2,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 41 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 70 16 7c 31 24 d2 42 45 70 29 5b 84 30 d24245 72 27 b6 d8 f2,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 00000041 53544550 d24242ae21756b08 d2424570167c3124 d2424570295b8430 d242457227b6d8f2,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
89,e30006ed000000000000004153544550d24242ae21756b08d2424570167c3124d2424570295b8430d242457227b6d8f2,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 41 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 70 16 7c 31 24 d2 42 45 70 29 5b 84 30 d24245 72 27 b6 d8 f2,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 00000041 53544550 d24242ae21756b08 d2424570167c3124 d2424570295b8430 d242457227b6d8f2,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
90,e30006ed000000000000004153544550d24242ae21756b08d2424570167c3124d2424570295b8430d242457227b6d8f2,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 41 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 70 16 7c 31 24 d2 42 45 70 29 5b 84 30 d24245 72 27 b6 d8 f2,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 00000041 53544550 d24242ae21756b08 d2424570167c3124 d2424570295b8430 d242457227b6d8f2,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
91,e30006ed000000000000004153544550d24242ae21756b08d2424570167c3124d2424570295b8430d242457227b6d8f2,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",e3 00 06 ed 0000 00 00 0000 00 41 53 54 45 50 d242 42 ae 21 75 6b 08 d2 42 45 70 16 7c 31 24 d2 42 45 70 29 5b 84 30 d24245 72 27 b6 d8 f2,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",e3 00 06 ed 00000000 00000041 53544550 d24242ae21756b08 d2424570167c3124 d2424570295b8430 d242457227b6d8f2,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
92,240306ea000001c3000011a7c0790d05d2423e4413f32841d242457227b6d8f2d242457218b0152dd242457218b0d06c,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a7 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 72 27 b6 d8 f2 d2 42 45 72 18 b0 15 2d d24245 72 18 b0 d0 6c,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a7 c0790d05 d2423e4413f32841 d242457227b6d8f2 d242457218b0152d d242457218b0d06c,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
93,240306ea000001c3000011a7c0790d05d2423e4413f32841d242457227b6d8f2d242457218b0152dd242457218b0d06c,"[0, 2, 4, 6, 8, 12, 14, 16, 20, 22, 24, 26, 28, 30, 32, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 86, 88, 90, 92, 94, 96]",24 03 06 ea 0000 01 c3 0000 11 a7 c0 79 0d 05 d242 3e 44 13 f3 28 41 d2 42 45 72 27 b6 d8 f2 d2 42 45 72 18 b0 15 2d d24245 72 18 b0 d0 6c,"[0, 1, 2, 3, 4, 8, 12, 16, 24, 32, 40, 48]",24 03 06 ea 000001c3 000011a7 c0790d05 d2423e4413f32841 d242457227b6d8f2 d242457218b0152d d242457218b0d06c,1.0,0.36363636363636365,0.23809523809523808,1.0,0.6631578947368421,0.3846153846153846,0.3764705882352941
