Packet No.,Hexstream,Split Indexes,Splited Hexstream,True Splited Indexes,True Splited Hexstream,Correctness (Cover or In Field Num. / Inferred Field Num.),Perfection (Accurate Field Num. / Correct Field Num.),Precision,Recall,Accuracy,F1,FPR
64,0300003202f0803203000001e40002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 e4 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01e4 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
65,0300006302f0803201000001e5005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 e5 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01e5 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
66,0300003202f0803203000001e50002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 e5 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01e5 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
67,0300006302f0803201000001e6005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 e6 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01e6 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
68,0300003202f0803203000001e60002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 e6 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01e6 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
69,0300006302f0803201000001e7005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 e7 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01e7 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
70,0300003202f0803203000001e70002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 e7 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01e7 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
71,0300006302f0803201000001e8005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 e8 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01e8 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
72,0300003202f0803203000001e80002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 e8 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01e8 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
73,0300006302f0803201000001e9005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 e9 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01e9 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
74,0300003202f0803203000001e90002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 e9 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01e9 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
75,0300006302f0803201000001ea005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 ea 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01ea 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
76,0300003202f0803203000001ea0002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 ea 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01ea 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
77,0300006302f0803201000001eb005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 eb 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01eb 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
78,0300003202f0803203000001eb0002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 eb 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01eb 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
79,0300006302f0803201000001ec005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 ec 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01ec 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
80,0300003202f0803203000001ec0002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 ec 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01ec 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
81,0300006302f0803201000001ed005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 ed 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01ed 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
82,0300003202f0803203000001ed0002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 ed 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01ed 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
83,0300006302f0803201000001ee005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 ee 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01ee 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
84,0300003202f0803203000001ee0002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 ee 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01ee 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
85,0300006302f0803201000001ef005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 ef 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01ef 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
86,0300003202f0803203000001ef0002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 ef 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01ef 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
87,0300006302f0803201000001f0005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 f0 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01f0 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
88,0300003202f0803203000001f00002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 f0 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01f0 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
89,0300006302f0803201000001f1005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 f1 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01f1 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
90,0300003202f0803203000001f10002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 f1 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01f1 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
91,0300006302f0803201000001f2005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 f2 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01f2 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
92,0300003202f0803203000001f20002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 f2 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01f2 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
93,0300006302f0803201000001f3005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 f3 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01f3 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
94,0300003202f0803203000001f30002001d00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 32, 34, 100]",030000 32 02f08032 03 000001 f3 00 02 00 1d 00000405ff0300010000ff0300010000ff0300010000ff0300010000ff03000100,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 20, 21, 26, 27, 32, 33, 38, 39, 44, 45, 50]",03 00 0032 02 f0 80 32 03 0000 01f3 0002 001d 00 00 04 05 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100 00 ff03000100,0.8181818181818182,0.04,0.6,0.25,0.7777777777777778,0.35294117647058826,0.05333333333333334
95,0300006302f0803201000001f4005200000405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 6, 8, 16, 18, 24, 26, 28, 30, 34, 198]",030000 63 02f08032 01 000001 f4 00 52 0000 0405120eb2ff00000052ea2db0d940000010120eb2ff0000005278041f0f40000011120eb2ff000000526b1223fc40000012120eb2ff00000052f93b8c2a40000013120eb2ff000000524d3e5a1a40000014,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 15, 17, 18, 19, 35, 51, 67, 83, 99]",03 00 0063 02 f0 80 32 01 0000 01f4 0052 0000 04 05 120eb2ff00000052ea2db0d940000010 120eb2ff0000005278041f0f40000011 120eb2ff000000526b1223fc40000012 120eb2ff00000052f93b8c2a40000013 120eb2ff000000524d3e5a1a40000014,0.8,0.10526315789473684,0.6666666666666666,0.3333333333333333,0.9238578680203046,0.4444444444444444,0.01675977653631285
